CustomerID,Age,Gender,TenureYears,MonthlyCharges,TotalCharges,ContractType,InternetService,PaymentMethod,SeniorCitizen,SupportCalls,StreamingService,PaperlessBilling,Churn
CUST02720,19.0,Female,1,99.27,1447.58,Month-to-month,DSL,Credit card,No,1,No,No,Yes
CUST02721,44.0,Male,3,108.76,4626.34,Month-to-month,No,Electronic check,No,1,Yes,No,No
CUST02722,19.0,Female,2,48.3,1546.81,Month-to-month,No,Credit card,No,0,No,Yes,No
CUST02723,52.0,Female,2,63.8,1715.05,One year,Fiber optic,Electronic check,No,2,Yes,Yes,No
CUST02724,35.0,Female,1,55.5,1246.79,One year,DSL,Electronic check,No,1,Yes,Yes,No
CUST02725,31.0,Female,5,27.25,1821.72,Month-to-month,Fiber optic,Bank transfer,No,2,No,Yes,Yes
CUST02726,37.0,Male,1,87.32,1529.88,One year,Fiber optic,Credit card,No,3,No,No,No
CUST02727,35.0,Female,7,102.52,9393.15,One year,No,Electronic check,No,2,No,Yes,Yes
CUST02728,27.0,Male,7,50.49,4644.3,Month-to-month,DSL,Mailed check,No,4,No,Yes,No
CUST02729,42.0,Male,4,119.02,5887.99,Month-to-month,DSL,Credit card,No,5,No,No,No
CUST02730,19.0,Female,9,27.59,3310.77,Month-to-month,Fiber optic,Credit card,No,3,Yes,No,Yes
CUST02731,42.0,Male,6,86.18,6636.13,One year,DSL,Electronic check,No,3,Yes,No,No
CUST02732,50.0,Male,3,64.82,2442.22,Two year,No,Bank transfer,No,5,No,No,No
CUST02733,53.0,Male,0,64.66,670.88,Month-to-month,Fiber optic,Bank transfer,No,1,No,Yes,Yes
CUST02734,48.0,Male,10,65.76,8675.27,One year,No,Credit card,No,3,No,Yes,No
CUST02735,31.0,Female,1,45.87,1008.22,Month-to-month,DSL,Credit card,No,0,No,No,No
CUST02736,18.0,Male,9,91.56,10838.02,Two year,Fiber optic,Bank transfer,No,4,No,Yes,No
CUST02737,63.0,Male,9,92.16,10679.99,One year,Fiber optic,Bank transfer,Yes,2,No,No,No
CUST02738,33.0,Male,3,48.24,2274.3,One year,DSL,Mailed check,No,1,Yes,Yes,No
CUST02739,63.0,Male,0,103.53,144.23,Month-to-month,Fiber optic,Credit card,Yes,4,Yes,No,Yes
CUST02740,69.0,Male,7,51.68,4828.67,Month-to-month,Fiber optic,Credit card,Yes,3,No,No,No
CUST02741,20.0,Female,8,92.51,9655.99,One year,No,Credit card,No,4,No,No,Yes
CUST02742,52.0,Male,3,32.1,1205.21,Month-to-month,DSL,Bank transfer,No,2,No,Yes,Yes
CUST02743,58.0,Female,9,36.87,4239.45,Month-to-month,No,Electronic check,No,2,No,Yes,No
CUST02744,23.0,Male,2,51.58,1581.73,Month-to-month,No,Mailed check,No,3,Yes,Yes,No
CUST02745,42.0,Female,1,79.39,1635.98,Month-to-month,Fiber optic,Bank transfer,No,0,Yes,Yes,No
CUST02746,30.0,Male,4,84.55,4215.06,One year,Fiber optic,Bank transfer,No,4,No,Yes,No
CUST02747,51.0,Male,2,59.64,2019.3,Month-to-month,DSL,Mailed check,No,1,Yes,No,No
CUST02748,25.0,Female,9,27.78,3070.62,Month-to-month,Fiber optic,Credit card,No,0,No,No,No
CUST02749,38.0,Female,6,57.36,4451.44,Month-to-month,Fiber optic,Electronic check,No,2,Yes,No,No
CUST02750,51.0,Female,10,88.88,11616.1,Two year,Fiber optic,Mailed check,No,3,Yes,No,No
CUST02751,21.0,Male,5,87.1,5850.15,Two year,Fiber optic,Electronic check,No,1,No,No,No
CUST02752,42.0,Female,0,36.02,186.42,Month-to-month,No,Credit card,No,1,No,No,No
CUST02753,32.0,Female,7,20.78,1777.32,One year,Fiber optic,Electronic check,No,0,Yes,No,Yes
CUST02754,21.0,Female,1,95.3,1943.64,Month-to-month,No,Credit card,No,0,Yes,No,No
CUST02755,62.0,Male,4,30.64,1833.87,Month-to-month,Fiber optic,Bank transfer,Yes,3,Yes,Yes,Yes
CUST02756,29.0,Male,8,28.23,3021.45,One year,Fiber optic,Credit card,No,0,Yes,Yes,No
CUST02757,49.0,Male,7,20.27,1882.89,Month-to-month,Fiber optic,Mailed check,No,1,Yes,Yes,No
CUST02758,49.0,Female,1,63.26,895.65,Month-to-month,Fiber optic,Mailed check,No,2,No,Yes,Yes
CUST02759,45.0,Male,8,70.33,7007.25,One year,DSL,Credit card,No,6,No,Yes,No
CUST02760,30.0,Male,4,83.77,4276.91,Two year,DSL,Credit card,No,2,Yes,No,No
CUST02761,48.0,Male,9,49.61,5601.47,Two year,Fiber optic,Bank transfer,No,1,Yes,No,No
CUST02762,31.0,Male,5,91.04,5789.3,One year,No,Bank transfer,No,0,Yes,No,No
CUST02763,37.0,Female,2,36.93,1022.55,Month-to-month,Fiber optic,Credit card,No,4,No,No,No
CUST02764,35.0,Male,2,103.2,,Month-to-month,DSL,Electronic check,No,1,No,Yes,No
CUST02765,46.0,Female,9,77.18,8683.19,Two year,DSL,Bank transfer,No,2,No,Yes,No
CUST02766,23.0,Female,7,78.39,7247.06,Month-to-month,Fiber optic,Mailed check,No,2,Yes,Yes,No
CUST02767,49.0,Female,10,40.98,5385.87,One year,Fiber optic,Bank transfer,No,4,Yes,Yes,No
CUST02768,46.0,Female,9,27.41,3180.2,Month-to-month,No,Bank transfer,No,1,No,No,No
CUST02769,60.0,Female,9,66.47,7794.82,Month-to-month,Fiber optic,Bank transfer,Yes,4,No,No,Yes
CUST02770,19.0,Female,1,81.56,1734.57,Month-to-month,Fiber optic,Bank transfer,No,1,No,No,No
CUST02771,40.0,Male,10,29.5,3676.81,Two year,Fiber optic,Credit card,No,0,No,No,No
CUST02772,36.0,Female,1,115.05,1514.58,Month-to-month,Fiber optic,Bank transfer,No,1,Yes,No,No
CUST02773,48.0,Male,4,118.04,5855.44,One year,Fiber optic,Electronic check,No,1,No,No,No
CUST02774,68.0,Female,5,74.55,4778.85,Two year,DSL,Bank transfer,Yes,1,Yes,Yes,No
CUST02775,22.0,Male,1,115.01,2367.48,Two year,DSL,Bank transfer,No,0,Yes,No,No
CUST02776,36.0,Female,4,37.94,2237.46,Month-to-month,Fiber optic,Mailed check,No,4,Yes,Yes,Yes
CUST02777,51.0,Male,6,22.54,1883.14,Month-to-month,DSL,Bank transfer,No,4,Yes,No,No
CUST02778,27.0,Male,9,23.94,2616.27,Two year,DSL,Mailed check,No,5,Yes,Yes,No
CUST02779,42.0,Female,9,78.75,9441.41,Month-to-month,DSL,Mailed check,No,4,Yes,Yes,No
CUST02780,19.0,Female,7,26.16,2316.4,Month-to-month,No,Credit card,No,2,Yes,Yes,No
CUST02781,28.0,Female,6,115.85,9531.27,Month-to-month,DSL,Mailed check,No,3,No,Yes,No
CUST02782,67.0,Female,7,34.19,2973.96,Month-to-month,Fiber optic,Mailed check,Yes,3,No,No,No
CUST02783,48.0,Male,8,50.47,,Month-to-month,Fiber optic,Electronic check,No,2,No,Yes,Yes
CUST02784,32.0,Male,4,102.25,5435.81,One year,Fiber optic,Electronic check,No,2,No,No,Yes
CUST02785,26.0,Female,4,41.87,2447.23,One year,Fiber optic,Mailed check,No,1,Yes,No,No
CUST02786,40.0,Female,10,44.3,5467.91,Month-to-month,Fiber optic,Credit card,No,1,Yes,Yes,No
CUST02787,36.0,Male,9,84.23,9323.72,Two year,Fiber optic,Electronic check,No,3,Yes,Yes,Yes
CUST02788,26.0,Female,3,47.61,2238.04,Month-to-month,DSL,Electronic check,No,3,Yes,No,Yes
CUST02789,52.0,Male,8,41.74,4479.61,Month-to-month,Fiber optic,Credit card,No,1,No,No,No
CUST02790,38.0,Female,4,45.42,2231.85,Two year,No,Bank transfer,No,2,Yes,No,No
CUST02791,26.0,Female,1,69.06,1450.38,Month-to-month,No,Electronic check,No,1,No,Yes,No
CUST02792,45.0,Male,9,116.61,13107.11,One year,Fiber optic,Mailed check,No,1,Yes,No,No
CUST02793,63.0,Male,7,103.22,9199.15,One year,No,Mailed check,Yes,1,No,Yes,No
CUST02794,68.0,Female,6,48.46,3787.64,One year,No,Mailed check,Yes,2,No,Yes,No
CUST02795,24.0,Male,7,56.34,5053.4,Month-to-month,Fiber optic,Credit card,No,3,No,Yes,No
CUST02796,33.0,Female,2,66.45,2037.67,Month-to-month,Fiber optic,Mailed check,No,4,Yes,Yes,No
CUST02797,33.0,Male,3,117.89,5117.13,Month-to-month,Fiber optic,Bank transfer,No,0,No,Yes,No
CUST02798,50.0,Female,4,37.24,2015.49,Month-to-month,No,Credit card,No,1,No,Yes,No
CUST02799,21.0,Female,5,55.75,3830.98,Month-to-month,Fiber optic,Electronic check,No,1,Yes,No,Yes
CUST02800,21.0,Female,0,92.94,827.6,Two year,No,Credit card,No,1,Yes,No,No
CUST02801,56.0,Male,3,116.39,4870.22,Month-to-month,DSL,Mailed check,No,2,No,No,No
CUST02802,57.0,Male,10,35.57,4359.71,Two year,DSL,Credit card,No,2,Yes,Yes,No
CUST02803,34.0,Male,9,42.74,4959.85,Month-to-month,DSL,Credit card,No,0,No,No,No
CUST02804,54.0,Male,4,42.57,2447.88,One year,DSL,Credit card,No,1,Yes,Yes,No
CUST02805,56.0,Female,6,22.09,1767.62,Two year,No,Credit card,No,0,No,No,No
CUST02806,69.0,Male,4,80.41,4460.23,Two year,DSL,Bank transfer,Yes,2,Yes,No,No
CUST02807,46.0,Male,0,87.07,306.79,Month-to-month,Fiber optic,Credit card,No,1,Yes,No,Yes
CUST02808,69.0,Male,10,80.25,10279.74,Two year,DSL,Mailed check,Yes,1,No,No,No
CUST02809,53.0,Female,6,27.13,2080.42,Month-to-month,DSL,Electronic check,No,4,No,Yes,No
CUST02810,55.0,Male,7,26.92,2560.5,Month-to-month,DSL,Bank transfer,No,1,Yes,No,No
CUST02811,56.0,Male,6,41.04,3291.04,One year,No,Credit card,No,2,Yes,Yes,Yes
CUST02812,67.0,Female,10,49.03,6082.66,Two year,Fiber optic,Electronic check,Yes,0,No,Yes,No
CUST02813,54.0,Female,3,98.65,4163.25,Two year,Fiber optic,Bank transfer,No,3,Yes,Yes,Yes
CUST02814,69.0,Female,7,35.94,3389.59,Month-to-month,No,Mailed check,Yes,3,Yes,Yes,No
CUST02815,52.0,Female,4,24.41,1286.17,One year,No,Mailed check,No,3,No,No,No
CUST02816,24.0,Female,9,59.4,6817.92,Two year,Fiber optic,Electronic check,No,2,Yes,No,No
CUST02817,44.0,Female,8,61.64,6439.92,Month-to-month,DSL,Credit card,No,2,Yes,Yes,No
CUST02818,,Female,9,65.09,7635.05,One year,DSL,Electronic check,No,3,No,No,No
CUST02819,39.0,Male,4,102.69,5228.24,Month-to-month,DSL,Bank transfer,No,1,No,No,No
CUST02820,31.0,Female,0,29.8,215.06,Month-to-month,DSL,Electronic check,No,2,Yes,Yes,No
CUST02821,24.0,Female,8,90.39,9674.82,One year,Fiber optic,Electronic check,No,3,Yes,Yes,Yes
CUST02822,54.0,Female,4,53.79,3208.68,Month-to-month,DSL,Credit card,No,1,No,No,No
CUST02823,39.0,Female,5,51.0,3479.1,Month-to-month,No,Mailed check,No,0,No,No,No
CUST02824,22.0,Female,3,113.25,5415.65,Month-to-month,No,Credit card,No,5,No,No,No
CUST02825,19.0,Male,5,44.85,3017.42,One year,DSL,Mailed check,No,4,No,No,Yes
CUST02826,44.0,Male,7,84.25,7571.43,Month-to-month,No,Credit card,No,0,No,Yes,No
CUST02827,38.0,Male,2,47.51,1476.02,Month-to-month,Fiber optic,Mailed check,No,0,Yes,No,Yes
CUST02828,55.0,Male,4,70.71,3554.79,One year,DSL,Credit card,No,3,Yes,No,No
CUST02829,32.0,Male,1,98.63,1718.02,Month-to-month,Fiber optic,Mailed check,No,1,Yes,Yes,No
CUST02830,38.0,Male,1,108.17,1951.65,Two year,DSL,Mailed check,No,1,No,No,No
CUST02831,27.0,Male,6,103.87,8552.13,Month-to-month,DSL,Mailed check,No,3,No,Yes,No
CUST02832,40.0,Female,9,78.22,9178.74,Month-to-month,Fiber optic,Mailed check,No,4,No,Yes,No
CUST02833,56.0,Female,9,44.88,5188.83,Month-to-month,Fiber optic,Credit card,No,2,Yes,No,No
CUST02834,22.0,Female,10,86.12,10749.5,Month-to-month,DSL,Bank transfer,No,2,Yes,No,No
CUST02835,18.0,Female,9,90.99,10105.11,Two year,Fiber optic,Mailed check,No,5,No,Yes,No
CUST02836,30.0,Female,5,21.07,1365.87,Month-to-month,No,Mailed check,No,6,Yes,No,No
CUST02837,38.0,Female,3,63.92,2843.02,One year,Fiber optic,Mailed check,No,0,No,No,No
CUST02838,43.0,Male,4,104.33,5414.04,Month-to-month,Fiber optic,Mailed check,No,1,Yes,No,Yes
CUST02839,67.0,Female,0,68.96,392.78,One year,Fiber optic,Mailed check,Yes,0,Yes,No,Yes
CUST02840,62.0,Female,6,51.14,3950.79,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,No
CUST02841,38.0,Female,7,107.18,10012.92,Month-to-month,DSL,Electronic check,No,1,No,Yes,No
CUST02842,35.0,Male,8,35.59,3798.22,One year,No,Mailed check,No,3,No,No,No
CUST02843,54.0,Male,7,40.64,3767.05,Two year,No,Mailed check,No,2,No,No,No
CUST02844,62.0,Male,4,88.74,4681.71,One year,DSL,Mailed check,Yes,1,No,Yes,No
CUST02845,49.0,Female,2,55.24,1644.22,Month-to-month,Fiber optic,Bank transfer,No,1,Yes,No,No
CUST02846,53.0,Female,9,91.3,10095.67,Month-to-month,Fiber optic,Credit card,No,1,Yes,No,No
CUST02847,34.0,Female,10,35.77,4394.31,Month-to-month,DSL,Mailed check,No,5,Yes,No,No
CUST02848,52.0,Male,8,45.23,4469.05,Two year,DSL,Bank transfer,No,2,No,Yes,No
CUST02849,66.0,Male,5,35.66,2226.48,One year,DSL,Bank transfer,Yes,3,No,No,No
CUST02850,28.0,Female,4,115.29,5876.95,Two year,No,Mailed check,No,3,No,Yes,Yes
CUST02851,38.0,Male,2,60.54,1648.48,Month-to-month,DSL,Credit card,No,1,Yes,Yes,No
CUST02852,69.0,Female,5,53.72,3343.01,Month-to-month,DSL,Electronic check,Yes,3,No,No,No
CUST02853,43.0,Male,2,21.42,686.36,Month-to-month,DSL,Mailed check,No,3,No,Yes,No
CUST02854,21.0,Male,9,35.34,4237.07,Month-to-month,Fiber optic,Mailed check,No,1,Yes,Yes,No
CUST02855,51.0,Male,5,62.11,4389.38,Month-to-month,No,Electronic check,No,2,Yes,No,Yes
CUST02856,69.0,Female,3,,1006.92,Month-to-month,Fiber optic,Credit card,Yes,4,No,Yes,No
CUST02857,65.0,Male,1,71.07,1254.64,Two year,DSL,Electronic check,Yes,5,Yes,Yes,No
CUST02858,35.0,Female,7,65.5,6186.63,Month-to-month,Fiber optic,Mailed check,No,0,Yes,No,No
CUST02859,57.0,Female,3,96.72,3721.92,Month-to-month,Fiber optic,Mailed check,No,0,No,Yes,No
CUST02860,52.0,Female,8,85.98,9141.75,Two year,Fiber optic,Bank transfer,No,1,Yes,No,No
CUST02861,58.0,Male,6,64.59,5136.18,Two year,Fiber optic,Electronic check,No,5,Yes,Yes,No
CUST02862,46.0,Male,1,42.47,987.18,Month-to-month,DSL,Bank transfer,No,1,No,No,No
CUST02863,69.0,Male,3,92.69,4322.73,Two year,DSL,Bank transfer,Yes,2,Yes,No,No
CUST02864,46.0,Female,4,90.79,5124.86,Month-to-month,DSL,Bank transfer,No,1,Yes,Yes,No
CUST02865,55.0,Male,2,35.33,1138.9,Month-to-month,No,Bank transfer,No,0,Yes,Yes,No
CUST02866,59.0,Male,8,111.48,11074.96,Two year,Fiber optic,Electronic check,No,4,No,No,No
CUST02867,38.0,Female,4,26.44,1329.52,One year,Fiber optic,Electronic check,No,3,No,No,Yes
CUST02868,59.0,Female,1,25.5,448.02,Two year,No,Electronic check,No,2,Yes,No,No
CUST02869,30.0,Female,10,38.74,4767.05,Two year,No,Mailed check,No,4,No,No,Yes
CUST02870,66.0,Male,2,110.95,2898.74,Month-to-month,DSL,Credit card,Yes,1,Yes,Yes,No
CUST02871,58.0,Male,8,72.0,7223.44,One year,DSL,Bank transfer,No,0,Yes,Yes,Yes
CUST02872,34.0,Female,6,98.79,8146.76,Month-to-month,No,Mailed check,No,1,No,Yes,No
CUST02873,26.0,Male,1,42.78,564.21,Month-to-month,No,Electronic check,No,2,No,Yes,No
CUST02874,58.0,Female,8,69.02,6917.12,Month-to-month,Fiber optic,Electronic check,No,3,No,No,No
CUST02875,18.0,Male,3,55.83,2326.13,Month-to-month,No,Mailed check,No,3,No,Yes,Yes
CUST02876,,Female,8,102.78,10546.9,Two year,DSL,Bank transfer,No,1,Yes,No,No
CUST02877,65.0,Male,1,22.26,333.84,Two year,DSL,Electronic check,Yes,5,Yes,Yes,Yes
CUST02878,46.0,Female,9,44.38,5308.13,One year,Fiber optic,Bank transfer,No,0,Yes,Yes,No
CUST02879,50.0,Female,3,35.26,1529.14,Month-to-month,No,Bank transfer,No,1,No,Yes,No
CUST02880,27.0,Female,4,105.92,5798.4,One year,Fiber optic,Credit card,No,1,No,No,No
CUST02881,67.0,Male,1,66.75,874.23,One year,Fiber optic,Electronic check,Yes,2,No,Yes,No
CUST02882,57.0,Male,9,60.42,6908.6,Two year,DSL,Mailed check,No,3,No,Yes,No
CUST02883,38.0,Male,0,64.95,663.42,Month-to-month,DSL,Credit card,No,0,Yes,Yes,No
CUST02884,45.0,Female,6,117.19,8838.01,Month-to-month,No,Bank transfer,No,0,Yes,Yes,Yes
CUST02885,28.0,Female,9,105.03,11854.03,Two year,DSL,Mailed check,No,0,No,No,No
CUST02886,51.0,Female,0,90.64,111.15,Two year,Fiber optic,Credit card,No,2,No,No,No
CUST02887,25.0,Female,10,49.05,6462.15,Month-to-month,Fiber optic,Credit card,No,1,Yes,Yes,Yes
CUST02888,39.0,Female,10,36.52,4445.7,Month-to-month,Fiber optic,Credit card,No,4,No,No,No
CUST02889,25.0,Female,7,112.14,10639.89,Two year,No,Bank transfer,No,1,No,No,No
CUST02890,66.0,Female,2,62.31,1772.27,One year,Fiber optic,Bank transfer,Yes,7,Yes,No,No
CUST02891,32.0,Female,9,47.88,5528.37,One year,Fiber optic,Electronic check,No,0,Yes,Yes,No
CUST02892,34.0,Female,5,67.09,4593.82,Month-to-month,DSL,Credit card,No,2,Yes,Yes,No
CUST02893,40.0,Male,6,111.78,8333.1,Month-to-month,Fiber optic,Mailed check,No,2,No,No,No
CUST02894,41.0,Female,9,58.71,6685.97,Month-to-month,Fiber optic,Bank transfer,No,3,No,No,No
CUST02895,62.0,Male,0,76.26,349.28,One year,DSL,Credit card,Yes,0,No,Yes,Yes
CUST02896,36.0,Female,5,100.3,6180.75,Month-to-month,No,Mailed check,No,3,No,Yes,No
CUST02897,22.0,Male,6,62.71,5152.58,Month-to-month,Fiber optic,Bank transfer,No,1,No,No,Yes
CUST02898,49.0,Female,5,43.35,2665.89,Month-to-month,DSL,Mailed check,No,1,Yes,No,No
CUST02899,61.0,Male,3,119.45,5278.0,Month-to-month,DSL,Mailed check,Yes,0,Yes,No,No
CUST02900,18.0,Female,0,115.66,515.25,Month-to-month,DSL,Electronic check,No,2,Yes,Yes,Yes
CUST02901,40.0,Female,10,104.35,12846.89,Month-to-month,Fiber optic,Bank transfer,No,2,Yes,Yes,Yes
CUST02902,54.0,Female,8,88.84,9269.38,Two year,No,Bank transfer,No,7,No,No,Yes
CUST02903,25.0,Male,3,49.49,2143.9,Month-to-month,Fiber optic,Bank transfer,No,0,Yes,No,Yes
CUST02904,30.0,Female,6,111.34,8513.93,Month-to-month,DSL,Bank transfer,No,1,Yes,No,Yes
CUST02905,25.0,Male,6,47.56,,Month-to-month,DSL,Electronic check,No,1,Yes,Yes,No
CUST02906,,Male,1,100.08,1572.12,Two year,DSL,Electronic check,No,1,Yes,Yes,Yes
CUST02907,60.0,Male,0,111.83,1174.29,Month-to-month,Fiber optic,Credit card,Yes,2,No,No,Yes
CUST02908,18.0,Male,7,80.3,7102.7,Month-to-month,DSL,Bank transfer,No,3,No,Yes,No
CUST02909,62.0,Male,7,100.31,8796.85,Month-to-month,DSL,Mailed check,Yes,2,Yes,Yes,No
CUST02910,68.0,Female,6,99.17,8059.56,One year,DSL,Electronic check,Yes,2,No,Yes,Yes
CUST02911,41.0,Male,7,39.32,3349.81,One year,Fiber optic,Mailed check,No,1,Yes,Yes,No
CUST02912,52.0,Male,2,86.79,2425.62,Month-to-month,Fiber optic,Mailed check,No,2,Yes,No,No
CUST02913,41.0,Male,10,29.35,3672.55,Month-to-month,No,Mailed check,No,3,Yes,Yes,No
CUST02914,34.0,Male,1,70.79,1607.26,Month-to-month,Fiber optic,Credit card,No,1,No,No,No
CUST02915,22.0,Female,6,36.22,3022.74,One year,Fiber optic,Credit card,No,1,Yes,No,No
CUST02916,37.0,Female,7,61.63,5724.27,One year,DSL,Bank transfer,No,4,No,No,Yes
CUST02917,38.0,Female,0,103.3,662.96,Month-to-month,DSL,Electronic check,No,2,No,Yes,Yes
CUST02918,57.0,Male,9,118.72,13777.08,One year,Fiber optic,Bank transfer,No,3,No,Yes,No
CUST02919,48.0,Male,8,51.8,5260.5,Month-to-month,DSL,Credit card,No,2,No,No,No
CUST02920,63.0,Male,10,73.2,9097.81,One year,Fiber optic,Credit card,Yes,0,Yes,No,No
CUST02921,53.0,Female,3,71.13,3375.66,One year,DSL,Mailed check,No,2,No,No,No
CUST02922,28.0,Male,3,115.44,4417.81,Two year,DSL,Bank transfer,No,0,Yes,No,No
CUST02923,69.0,Female,2,67.86,1955.07,Month-to-month,DSL,Mailed check,Yes,1,Yes,Yes,No
CUST02924,32.0,Male,5,89.91,6373.72,Month-to-month,No,Credit card,No,4,No,Yes,No
CUST02925,36.0,Male,0,112.18,1004.52,Month-to-month,DSL,Bank transfer,No,1,Yes,Yes,No
CUST02926,24.0,Female,5,57.34,3516.1,Month-to-month,DSL,Bank transfer,No,1,Yes,Yes,Yes
CUST02927,68.0,Male,1,110.21,1460.73,Month-to-month,DSL,Electronic check,Yes,4,No,No,Yes
CUST02928,45.0,Female,8,111.75,11474.67,Month-to-month,Fiber optic,Credit card,No,4,No,Yes,Yes
CUST02929,68.0,Male,1,113.07,2072.21,Month-to-month,Fiber optic,Credit card,Yes,4,No,No,No
CUST02930,60.0,Female,6,47.04,3663.14,Two year,DSL,Electronic check,Yes,2,No,Yes,No
CUST02931,22.0,Male,0,60.04,259.72,One year,Fiber optic,Credit card,No,1,Yes,Yes,No
CUST02932,22.0,Male,6,107.04,8975.63,Month-to-month,Fiber optic,Mailed check,No,2,Yes,No,Yes
CUST02933,47.0,Male,4,55.92,2907.38,Month-to-month,Fiber optic,Mailed check,No,2,No,No,No
CUST02934,49.0,Male,7,80.03,7233.95,Month-to-month,Fiber optic,Mailed check,No,0,No,No,No
CUST02935,25.0,Male,3,31.81,1318.65,Month-to-month,Fiber optic,Bank transfer,No,4,Yes,Yes,No
CUST02936,27.0,Female,9,25.63,2841.67,Month-to-month,Fiber optic,Mailed check,No,4,Yes,No,No
CUST02937,55.0,Female,6,61.2,4604.0,Month-to-month,DSL,Credit card,No,4,No,No,No
CUST02938,64.0,Male,5,77.89,5538.08,Two year,Fiber optic,Electronic check,Yes,0,No,Yes,No
CUST02939,49.0,Female,4,59.27,3463.8,One year,DSL,Mailed check,No,2,No,No,No
CUST02940,65.0,Female,3,77.77,3047.77,Month-to-month,No,Mailed check,Yes,0,No,No,No
CUST02941,45.0,Female,6,71.51,5909.03,Two year,DSL,Bank transfer,No,2,No,Yes,No
CUST02942,34.0,Female,4,88.57,4543.73,Month-to-month,Fiber optic,Credit card,No,0,No,No,Yes
CUST02943,48.0,Male,4,84.95,4748.03,Month-to-month,DSL,Electronic check,No,3,No,No,No
CUST02944,25.0,Female,0,62.42,118.23,Month-to-month,DSL,Credit card,No,1,Yes,No,Yes
CUST02945,57.0,Female,1,62.5,1417.75,One year,Fiber optic,Mailed check,No,2,Yes,No,No
CUST02946,42.0,Male,4,34.08,1689.23,Month-to-month,Fiber optic,Credit card,No,4,Yes,Yes,Yes
CUST02947,26.0,Male,2,71.32,2218.36,Month-to-month,Fiber optic,Electronic check,No,2,Yes,No,No
CUST02948,19.0,Male,1,78.72,1698.53,Two year,DSL,Mailed check,No,2,Yes,No,No
CUST02949,32.0,Male,3,67.65,2589.99,Month-to-month,Fiber optic,Credit card,No,3,Yes,Yes,Yes
CUST02950,67.0,Male,3,52.57,2178.99,One year,DSL,Electronic check,Yes,4,No,Yes,No
CUST02951,20.0,Male,3,92.16,3452.45,Two year,Fiber optic,Mailed check,No,2,No,Yes,No
CUST02952,66.0,Male,3,27.47,1222.7,Month-to-month,Fiber optic,Mailed check,Yes,0,No,No,No
CUST02953,53.0,Male,2,111.44,3162.88,Two year,Fiber optic,Credit card,No,1,No,Yes,No
CUST02954,21.0,Female,6,22.06,1746.12,One year,DSL,Bank transfer,No,4,No,No,Yes
CUST02955,31.0,Male,8,116.24,12467.91,Two year,Fiber optic,Bank transfer,No,4,Yes,Yes,No
CUST02956,58.0,Female,4,66.24,3468.62,Month-to-month,DSL,Electronic check,No,1,Yes,No,No
CUST02957,58.0,Male,3,61.27,2299.76,Two year,DSL,Credit card,No,1,Yes,No,No
CUST02958,42.0,Male,10,45.64,5861.63,Month-to-month,Fiber optic,Electronic check,No,2,Yes,Yes,No
CUST02959,67.0,Female,1,21.01,454.98,One year,DSL,Credit card,Yes,2,Yes,Yes,No
CUST02960,27.0,Male,1,47.48,1117.52,Month-to-month,DSL,Electronic check,No,3,Yes,Yes,No
CUST02961,38.0,Male,4,30.94,1569.77,Month-to-month,Fiber optic,Electronic check,No,3,Yes,Yes,Yes
CUST02962,53.0,Female,6,85.98,,Month-to-month,No,Credit card,No,4,Yes,No,Yes
CUST02963,29.0,Female,9,51.91,6140.2,Month-to-month,Fiber optic,Bank transfer,No,2,No,Yes,No
CUST02964,44.0,Female,9,96.72,11400.93,Month-to-month,DSL,Electronic check,No,4,Yes,No,No
CUST02965,57.0,Female,8,40.69,4226.58,Month-to-month,DSL,Credit card,No,1,No,No,Yes
CUST02966,19.0,Female,6,110.02,8357.46,Month-to-month,Fiber optic,Credit card,No,1,No,Yes,No
CUST02967,30.0,Female,4,72.3,3768.59,Month-to-month,Fiber optic,Credit card,No,0,No,No,No
CUST02968,49.0,Male,9,31.45,3470.95,Month-to-month,DSL,Mailed check,No,1,Yes,Yes,No
CUST02969,48.0,Male,9,60.08,7157.95,Month-to-month,Fiber optic,Credit card,No,3,Yes,Yes,No
CUST02970,33.0,Male,9,40.68,4511.5,Two year,DSL,Credit card,No,1,Yes,Yes,No
CUST02971,49.0,Male,5,39.97,2690.05,One year,DSL,Mailed check,No,3,Yes,Yes,No
CUST02972,49.0,Male,10,70.64,9001.5,Month-to-month,DSL,Mailed check,No,1,Yes,No,No
CUST02973,51.0,Female,2,87.19,2534.23,Month-to-month,Fiber optic,Bank transfer,No,4,Yes,Yes,Yes
CUST02974,28.0,Female,4,111.16,5877.89,One year,DSL,Credit card,No,1,No,No,No
CUST02975,27.0,Male,7,70.22,6485.13,Month-to-month,DSL,Electronic check,No,0,Yes,No,No
CUST02976,32.0,Female,0,116.58,614.53,Month-to-month,DSL,Mailed check,No,1,Yes,Yes,No
CUST02977,34.0,Male,0,114.16,434.52,Month-to-month,No,Mailed check,No,1,Yes,Yes,No
CUST02978,57.0,Female,6,106.51,8242.86,Two year,Fiber optic,Bank transfer,No,0,Yes,No,No
CUST02979,35.0,Male,4,70.0,4051.9,Month-to-month,DSL,Bank transfer,No,2,Yes,No,Yes
CUST02980,26.0,Male,4,34.09,2032.83,One year,Fiber optic,Bank transfer,No,6,Yes,Yes,Yes
CUST02981,42.0,Male,0,41.79,334.13,Month-to-month,DSL,Credit card,No,2,No,No,No
